Column Name, P-value, KS Score, Group 1Min, Group 1Q1, Group 1Median, Group 1Q3, Group 1Max, Group 2Min, Group 2Q1, Group 2Median, Group 2Q3, Group 2Max
Column_2741, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_3061, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_2860, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_2282, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_874, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_566, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0
Column_595, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_716, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_233, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_612, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_2967, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_2213, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0
Column_1712, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_351, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_463, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_464, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_105, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Column_1147, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
Column_2107, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_1970, 0.9874106261529367, 0.07017543859648911, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Column_412, 0.9902696081545563, 0.06897926634768925, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5
Column_568, 0.9902696081545563, 0.06858054226475485, 0, 0, 0, 0, 2, 0, 0, 0, 0, 11
Column_872, 0.9902696081545563, 0.06858054226475485, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3
